uap_id,datetime,city,state_code,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude,rounded_dt,date_str,hour_str,weather_cloud,weather_temp_f,weather_condition,condition_groups
65685,2013-09-11 12:26:00,lebanon,IL,il,us,oval,10.0,10 seconds,A Football Like shaped mothership seen east of Lebanon&#44 Il,9/30/2013,38.6038889,-89.8072222,2013-09-11 12:00:00,2013-09-11,12,4.0,93.7,Sunny,Clear
65686,2013-09-11 17:15:00,auburn,WA,wa,us,unknown,900.0,15 minutes,Star like light on clear sunny day moving north to south changing from bright to almost invisible repeatedly.,9/30/2013,47.3075000,-122.2272222,2013-09-11 17:00:00,2013-09-11,17,0.0,78.8,Sunny,Clear
65687,2013-09-11 19:20:00,nashville,TN,tn,us,triangle,180.0,3 minutes,Triangle/ three lights/ silent/ lights went out one at a time until you didn&#39t see it.,9/30/2013,36.1658333,-86.7844444,2013-09-11 19:00:00,2013-09-11,19,13.0,76.9,Clear,Clear
65688,2013-09-11 20:30:00,emerald isle,NC,nc,us,circle,3000.0,50 minutes,Red and orange circular objects disappearing and reappearing.,9/30/2013,34.6777778,-76.9511111,2013-09-11 20:00:00,2013-09-11,20,6.0,75.6,Clear,Clear
65689,2013-09-11 20:30:00,fayetteville,NC,nc,us,changing,15.0,15 seconds,Meteors or any other space debri dont turn with these angles and become stationary like this..,9/30/2013,35.0525000,-78.8786111,2013-09-11 20:00:00,2013-09-11,20,1.0,78.0,Clear,Clear
65690,2013-09-11 20:30:00,myrtle beach,SC,sc,us,cylinder,5.0,5 seconds,Reddish orange lights on a cylinder shape appeared high in and sky and disappeared six people saw the object before it disappeared.,9/30/2013,33.6888889,-78.8869444,2013-09-11 20:00:00,2013-09-11,20,6.0,75.2,Clear,Clear
65691,2013-09-11 21:00:00,emerald isle,NC,nc,us,fireball,5.0,5 seconds,Two orange balls of light appearing sporadically over thirty minutes then fading to nothing.,9/30/2013,34.6777778,-76.9511111,2013-09-11 21:00:00,2013-09-11,21,5.0,75.0,Clear,Clear
65692,2013-09-11 21:00:00,san miguel,CA,ca,us,triangle,120.0,2 minutes,The red light and the portal.,9/30/2013,35.7525000,-120.6952778,2013-09-11 21:00:00,2013-09-11,21,4.0,61.3,Clear,Clear
,2013-09-11 21:00:00,surat (india),,,,light,2700.0,45 minutes,2 balls of greenish white light over surat,9/30/2013,21.195,72.819444,2013-09-11 21:00:00,2013-09-11,21,31.0,83.3,Partly cloudy,Cloudy
65693,2013-09-11 22:00:00,emerald isle,NC,nc,us,rectangle,60.0,1 minute,Over ocean&#44 first looked like orange star then got larger and simply faded away.Then five more apeared two rectangle shaped with t,9/30/2013,34.6777778,-76.9511111,2013-09-11 22:00:00,2013-09-11,22,5.0,74.7,Clear,Clear
65694,2013-09-11 22:20:00,saint peter,MN,mn,us,circle,60.0,1 minute,A bright glowing orange circular object streaked from West to East in the late evening sky&#44 leaving a wide light colored trail behind.,2/14/2014,44.3236111,-93.9577778,2013-09-11 22:00:00,2013-09-11,22,7.0,66.4,Clear,Clear
65696,2013-09-11 23:00:00,hillsboro,OR,or,us,triangle,15.0,15 seconds,Dull black triangle with 4 lights moved quickly overhead from horizon to horizon,9/30/2013,45.5230556,-122.9886111,2013-09-11 23:00:00,2013-09-11,23,0.0,64.4,Clear,Clear
65695,2013-09-11 23:00:00,myrtle beach,SC,sc,us,light,60.0,<1 minute,Saw four orange lights appear over ocean then disappear.,9/30/2013,33.6888889,-78.8869444,2013-09-11 23:00:00,2013-09-11,23,7.0,73.3,Clear,Clear
65697,2013-09-11 23:10:00,myrtle beach,SC,sc,us,fireball,1800.0,30 minutes,Fireballs in a line.,9/30/2013,33.6888889,-78.8869444,2013-09-11 23:00:00,2013-09-11,23,7.0,73.3,Clear,Clear
65698,2013-09-11 23:30:00,scottsdale,AZ,az,us,other,1800.0,hour and a half+,I saw a cluster of white lights from 11:30pm-1:00am slowly moving across the sky.,9/30/2013,33.5091667,-111.8983333,2013-09-12 00:00:00,2013-09-12,0,4.0,76.1,Clear,Clear
48941,2010-09-01 06:45:00,garden grove,CA,ca,us,sphere,10.0,10 seconds,I witnessed to UFO&#39s collide,4/18/2012,33.7738889,-117.9405556,2010-09-01 07:00:00,2010-09-01,7,0.0,66.5,Sunny,Clear
48942,2010-09-01 17:25:00,carlsbad,CA,ca,us,other,5.0,5 secs.,Eagle-looking object  hovering over my location for appx.  5 seconds...then darted off at high speed.,11/21/2010,33.1580556,-117.3497222,2010-09-01 17:00:00,2010-09-01,17,0.0,72.6,Sunny,Clear
48943,2010-09-01 18:56:00,pittsburg,CA,ca,us,light,60.0,less than a minute,Bright Light,11/21/2010,38.0280556,-121.8836111,2010-09-01 19:00:00,2010-09-01,19,0.0,80.0,Sunny,Clear
,2010-09-01 20:30:00,rosedale (canada),,bc,ca,sphere,360.0,approx 5-6 minutes,Sperical&#44 orange&#44 glowing&#44 no smoke no flames traveling west to northeast,4/18/2012,49.20,-121.74,2010-09-01 20:00:00,2010-09-01,20,36.0,52.2,Partly cloudy,Cloudy
48944,2010-09-01 21:20:00,west jordan,UT,ut,us,circle,180.0,about 3 minutes,Reddish-Orange Light seen in sky and circular craft seen taking off into the sky.,11/21/2010,40.5000000,-111.95,2010-09-01 21:00:00,2010-09-01,21,0.0,62.3,Clear,Clear
,2010-09-01 21:30:00,dartmouth (canada),,ns,ca,light,120.0,2 minutes,Flashing light over Dartmouth NS Canada,11/21/2010,44.666667,-63.566667,2010-09-01 22:00:00,2010-09-01,22,3.0,73.7,Clear,Clear
,2010-09-01 21:30:00,pine lake leisure center (canada),,ab,,fireball,0.0,1,Small fireballs seen  in Pine Lake&#44 Alberta,9/24/2012,0,0.0,2010-09-01 22:00:00,2010-09-01,22,,,,Other
48945,2010-09-01 21:45:00,maricopa,AZ,az,us,light,60.0,less than 1 min,Bright light in the skies south of Maricopa&#44 AZ increases luminosity before additional lights spawn and streak away.,11/21/2010,33.0580556,-112.0469444,2010-09-01 22:00:00,2010-09-01,22,0.0,87.0,Clear,Clear
48946,2010-09-01 21:50:00,san angelo,TX,tx,us,light,30.0,30 seconds,Three faint lights flying in formation while traveling at enormous speed across the nigth sky.,11/21/2010,31.4636111,-100.4366667,2010-09-01 22:00:00,2010-09-01,22,36.0,83.6,Partly cloudy,Cloudy
48947,2010-09-01 22:10:00,peoria,AZ,az,us,other,120.0,11/2-2 minutes,My wife and I were star gazing at approximately 10 to on September 1&#44 2010. At about 10:10pm with a crystal clear sky&#44 I noticed a roun,11/21/2010,33.5805556,-112.2366667,2010-09-01 22:00:00,2010-09-01,22,0.0,89.1,Clear,Clear
48948,2010-09-01 22:25:00,raleigh,NC,nc,us,circle,3600.0,1 hr.,I was looking out of my bedroom window that night because i couldnt sleep and saw something in the sky at 10:25pm&#44 with flashing red&#44 b,11/21/2010,35.7719444,-78.6388889,2010-09-01 22:00:00,2010-09-01,22,1.0,76.0,Clear,Clear
,2010-09-01 22:40:00,airdrie (canada),,ab,ca,light,15.0,15 seconds,Bright light moving across the sky over Airdrie&#44 Alberta&#44 Canada.,11/21/2010,51.266667,-114.016667,2010-09-01 23:00:00,2010-09-01,23,15.0,43.7,Clear,Clear
48949,2010-09-01 22:45:00,newberg,OR,or,us,chevron,20.0,20 sec.,Black V shaped object completely  silent moving across the night sky.,11/21/2010,45.3002778,-122.9719444,2010-09-01 23:00:00,2010-09-01,23,0.0,57.7,Clear,Clear
53080,2011-09-01 01:22:00,sherburn,MN,mn,us,triangle,120.0,1.5 to 2 minutes,object spotted&#44 triangular in shape&#44 3 glowing red/amber lights&#44 silent&#44 25 to 30 feet in length&#44 made movements not possible to planes,10/10/2011,43.6522222,-94.7266667,2011-09-01 01:00:00,2011-09-01,1,87.0,72.1,Overcast,Cloudy
53081,2011-09-01 01:55:00,vashon,WA,wa,us,light,900.0,15 minues,Semi-circle of lights flashing outside a hazy circle.,10/10/2011,47.4475000,-122.4586111,2011-09-01 02:00:00,2011-09-01,2,16.0,48.3,Clear,Clear
,2011-09-01 02:30:00,west greenwich,,ri,,light,30.0,30 seconds,I awoke to find orbs of light floating outside my bedroom window,5/2/2014,41.655757,-71.603203,2011-09-01 02:00:00,2011-09-01,2,44.0,63.6,Partly cloudy,Cloudy
53082,2011-09-01 03:00:00,bremerton,WA,wa,us,circle,1800.0,30 minutes, I saw what looked like a very bright star.  ((NUFORC Note:  We suspect a twinkling star&#44 possibly Sirius.  PD)),10/10/2011,47.5675000,-122.6313889,2011-09-01 03:00:00,2011-09-01,3,17.0,53.0,Clear,Clear
53083,2011-09-01 04:00:00,friday harbor,WA,wa,us,circle,2700.0,45 min,Bright light and a deep rumbling sound with other light.   ((NUFORC Note:  We suspect a twinkling star&#44 possibly Sirius.  PD)),10/10/2011,48.5344444,-123.0158333,2011-09-01 04:00:00,2011-09-01,4,20.0,56.4,Clear,Clear
53084,2011-09-01 09:00:00,franklin county,NC,nc,us,other,60.0,i min,super low altitude stealth jet 9/1/11 NC,10/10/2011,35.1822222,-83.3816667,2011-09-01 09:00:00,2011-09-01,9,14.0,79.8,Sunny,Clear
,2011-09-01 09:20:00,n. myrtle beach,,sc,,other,1800.0,30 minutes,Lights off and on swishing back and forth&#44 very clear night and no sound.,4/11/2014,33.816006,-78.680016,2011-09-01 09:00:00,2011-09-01,9,0.0,74.8,Sunny,Clear
53085,2011-09-01 10:25:00,wolf creek (near),MT,mt,us,sphere,0.0,short,Light brown sphere found in the background of a photograph taken in the Montana mountains while on horseback.,10/10/2011,47.0061111,-112.0683333,2011-09-01 10:00:00,2011-09-01,10,30.0,58.1,Partly cloudy,Cloudy
53086,2011-09-01 18:00:00,hamburg,NY,ny,us,cone,20.0,20 seconds,Bun shaped object hovering over parking lot and then darting back and forth at high speed.,10/10/2011,42.7158333,-78.8297222,2011-09-01 18:00:00,2011-09-01,18,71.0,70.0,Patchy rain possible,Rain
53087,2011-09-01 18:45:00,falmouth,MA,ma,us,light,180.0,3 minutes,Bright silent craft with no navigation lights slowly cruises across the night sky.  ((NUFORC Note:  ISS??  PD)),10/10/2011,41.5513889,-70.6152778,2011-09-01 19:00:00,2011-09-01,19,29.0,64.6,Partly cloudy,Cloudy
,2011-09-01 18:58:00,bel rose (mauritius),,,,fireball,240.0,3-4 minutes,Fireball coming and returning over mountain,10/30/2012,14.535427,121.060073,2011-09-01 19:00:00,2011-09-01,19,89.0,77.6,Moderate rain at times,Rain
53088,2011-09-01 20:30:00,watertown,NY,ny,us,rectangle,30.0,30 seconds,4 lighs in shape of box over city,12/12/2011,43.9747222,-75.9111111,2011-09-01 20:00:00,2011-09-01,20,59.0,67.3,Partly cloudy,Cloudy
53089,2011-09-01 20:50:00,linton,IN,in,us,light,180.0,3 minutes,We noticed two bright lights in the dusk sky.,10/10/2011,39.0347222,-87.1658333,2011-09-01 21:00:00,2011-09-01,21,13.0,84.5,Clear,Clear
53090,2011-09-01 20:55:00,silver lake,KS,ks,us,light,120.0,1 to 1 1/2 min.,An object moving Southeast in Kansas that appeared to be a bright star but dimmed and disappeared.,10/10/2011,39.1041667,-95.8583333,2011-09-01 21:00:00,2011-09-01,21,0.0,88.6,Clear,Clear
53091,2011-09-01 21:00:00,aurora,CO,co,us,cylinder,120.0,2 min,hovering orange/yellow eliptical () with hazy lights over south denver metro,10/10/2011,39.7294444,-104.8313889,2011-09-01 21:00:00,2011-09-01,21,26.0,76.9,Partly cloudy,Cloudy
53095,2011-09-01 21:00:00,bernard,ME,me,us,fireball,120.0,1 - 2 minutes,A bright orange fireball traveled very slowly &#44 taking 1 - 2 minutes&#44 from east to west over Bass Harbor before burning itself out.,10/10/2011,44.2411111,-68.3563889,2011-09-01 21:00:00,2011-09-01,21,11.0,58.1,Clear,Clear
53092,2011-09-01 21:00:00,fayetteville,AR,ar,us,unknown,300.0,5 minutes,Stationary craft with flashing multicolored lights,5/13/2012,36.0625000,-94.1572222,2011-09-01 21:00:00,2011-09-01,21,7.0,81.5,Clear,Clear
53094,2011-09-01 21:00:00,jacksonville,AL,al,us,light,120.0,2 min,white light  ascends vertically,10/10/2011,33.8136111,-85.7613889,2011-09-01 21:00:00,2011-09-01,21,14.0,78.7,Clear,Clear
53093,2011-09-01 21:00:00,lititz,PA,pa,us,changing,60.0,1 minute,Orange/red sphere very large changed shape and color into small white light that flew off near Lancaster&#44 PA,10/10/2011,40.1572222,-76.3072222,2011-09-01 21:00:00,2011-09-01,21,79.0,67.9,Patchy rain possible,Rain
53096,2011-09-01 21:00:00,spring hill,KS,ks,us,formation,180.0,2-3 minutes,Orange-red ball in sky south of KC splits into multiple balls before fading away.,10/10/2011,38.7430556,-94.8252778,2011-09-01 21:00:00,2011-09-01,21,0.0,87.9,Clear,Clear
53097,2011-09-01 21:47:00,ovid,NY,ny,us,light,300.0,5 minutes,it stopped and much quicker began to go the opposite direction suddenly plummeted toward the ground shot back up to where it was before,10/10/2011,42.6763889,-76.8233333,2011-09-01 22:00:00,2011-09-01,22,27.0,65.6,Partly cloudy,Cloudy
53098,2011-09-01 22:00:00,portland,OR,or,us,sphere,300.0,5 minutes,Bright Orange Sphere Formation Seen From Downtown Portland.,5/29/2012,45.5236111,-122.675,2011-09-01 22:00:00,2011-09-01,22,10.0,57.8,Clear,Clear
53099,2011-09-01 22:00:00,signal mountain,TN,tn,us,disk,300.0,5 minutes,ENORMOUS&#44Low Flying&#44SUPER BRIGHT Craft with 4 witnesses,10/10/2011,35.1225000,-85.3438889,2011-09-01 22:00:00,2011-09-01,22,6.0,75.0,Clear,Clear
,2011-09-01 22:00:00,wellington (canada),,ns,ca,other,300.0,several hours,Multiple objects- Nightly- Four Week period.  ((NUFORC Note:  We suspect celestial bodies&#44 possibly twinkling stars.  PD)),10/10/2011,46.433333,-64.0,2011-09-01 22:00:00,2011-09-01,22,18.0,59.0,Clear,Clear
,2011-09-01 23:00:00,minnedosa (canada),,mb,ca,unknown,0.0,20,I was on hwy 16 traveling to Neepawa. To the south of the highway I noticed 2 bright orange yellow lights in the nights sky. I could se,10/10/2011,50.25,-99.833333,2011-09-01 23:00:00,2011-09-01,23,16.0,57.3,Clear,Clear
53100,2011-09-01 23:20:00,brownfield,TX,tx,us,light,120.0,2 min,Fast-moving&#44 pulsing orange light. Silent and erratic movements over northern Texas,10/10/2011,33.1811111,-102.2738889,2011-09-01 23:00:00,2011-09-01,23,4.0,76.6,Clear,Clear
53101,2011-09-01 23:30:00,morgans point resort,TX,tx,us,circle,600.0,>10 minutes,I was leaving a small suburban community to pick my girlfriend up from work&#44 when I was sitting at the stop sign Before turning on the,6/2/2013,31.1480556,-97.4630556,2011-09-02 00:00:00,2011-09-02,0,7.0,83.1,Clear,Clear
53102,2011-09-01 23:45:00,lancaster,PA,pa,us,light,600.0,hour?,thought it was a radio pole light&#44 than it blinked&#44 shot straight down&#44 blinked 4/5 times and went into a clound,10/10/2011,40.0377778,-76.3058333,2011-09-02 00:00:00,2011-09-02,0,80.0,63.1,Moderate rain at times,Rain
,2012-09-01 00:00:00,kellys island,,oh,,triangle,10.0,10 seconds,3 triangular shaped lights flying over the island&#44 made two passes.,9/24/2012,41.596993,-82.710182,2012-09-01 00:00:00,2012-09-01,0,25.0,75.2,Clear,Clear
59250,2012-09-01 00:30:00,oakley,CA,ca,us,triangle,7200.0,2 hours,Bright Starlike Orbs Slowly Move down to 50-100FT. Above Earths Surface Without Sound,9/24/2012,37.9975000,-121.7113889,2012-09-01 00:00:00,2012-09-01,0,3.0,53.9,Clear,Clear
,2012-09-01 02:20:00,saint john (canada),,nb,ca,oval,300.0,5 minutes,1 Orange orb over river valley outside Saint John&#44 NB&#44 Canada silent&#44hovering,9/24/2012,45.266667,-66.066667,2012-09-01 02:00:00,2012-09-01,2,3.0,63.2,Clear,Clear
59251,2012-09-01 02:30:00,bremerton,WA,wa,us,circle,60.0,1 minute,I WAS OUTSIDE HAVING A SMOKE ON THE 20th OR 27th OF SEPTEMBER AT ABOUT 2:30 SOMETHING WHEN I LOOKED UP AND SAW A VERY BRIGHT FLORESCENT,11/19/2012,47.5675000,-122.6313889,2012-09-01 02:00:00,2012-09-01,2,17.0,54.3,Clear,Clear
59252,2012-09-01 03:30:00,aynor,SC,sc,us,circle,0.0,,Bright circle of light right above tree lines noces extremely slow side to side up and down and getting closier.,9/24/2012,33.9997222,-79.1997222,2012-09-01 04:00:00,2012-09-01,4,80.0,75.0,Cloudy,Cloudy
59253,2012-09-01 09:00:00,dexter,NY,ny,us,fireball,120.0,~2 minutes,I was at home where I have kind of a country setting.  My cat was in the window and I went over to pet him.  I looked out of the window,10/30/2012,44.0077778,-76.0447222,2012-09-01 09:00:00,2012-09-01,9,10.0,70.7,Sunny,Clear
59254,2012-09-01 09:15:00,fairview,PA,pa,us,light,60.0,1 minutes,It looked like a bright amber colored star flying at plane speed and altitude.,9/24/2012,42.0313889,-80.2555556,2012-09-01 09:00:00,2012-09-01,9,0.0,73.7,Sunny,Clear
59255,2012-09-01 10:28:00,oyster bay,NY,ny,us,fireball,45.0,45 seconds,Bright red light across the bay,9/24/2012,40.8655556,-73.5325,2012-09-01 10:00:00,2012-09-01,10,11.0,82.6,Sunny,Clear
59256,2012-09-01 10:35:00,phoenix,AZ,az,us,triangle,1500.0,25 minutes,Red white and blue lights over phoenix,9/24/2012,33.4483333,-112.0733333,2012-09-01 11:00:00,2012-09-01,11,15.0,94.3,Sunny,Clear
59257,2012-09-01 11:15:00,helena,MT,mt,us,light,20.0,20 seconds,A VERY BRIGHT STATIONARY STAR BEGINS MOVING&#44 THEN DIMS OUT AFTER A BRIEF RED DIM LIGHT.,9/24/2012,46.5927778,-112.0352778,2012-09-01 11:00:00,2012-09-01,11,71.0,73.1,Moderate rain at times,Rain
59258,2012-09-01 16:30:00,scottsdale (phoenix),AZ,az,us,changing,7200.0,120 minutes,Strange&#44 but peacefull object  fly follow my car ..,9/24/2012,33.5091667,-111.8983333,2012-09-01 16:00:00,2012-09-01,16,18.0,101.4,Sunny,Clear
59259,2012-09-01 17:10:00,bessemer city,NC,nc,us,formation,2.0,seconds,Triangle formation as storm approached,9/24/2012,35.2847222,-81.2841667,2012-09-01 17:00:00,2012-09-01,17,42.0,84.3,Partly cloudy,Cloudy
59260,2012-09-01 17:45:00,norman,OK,ok,us,unknown,30.0,30 seconds,A blinking light which changed intensity&#44 and had a non-recurring pattern&#44 moving in a non-uniform direction&#44 then streaked across sky,9/24/2012,35.2225000,-97.4391667,2012-09-01 18:00:00,2012-09-01,18,15.0,94.3,Sunny,Clear
59261,2012-09-01 19:00:00,chicago,IL,il,us,other,600.0,5-10 minutes,V shaped craft.,7/22/2013,41.8500000,-87.65,2012-09-01 19:00:00,2012-09-01,19,80.0,71.7,Patchy rain possible,Rain
59262,2012-09-01 20:00:00,lake george,NY,ny,us,sphere,90.0,60-90 seconds,Bright stationary light&#44 that turned to orange and then quickly disappeared,10/30/2012,43.4261111,-73.7127778,2012-09-01 20:00:00,2012-09-01,20,40.0,65.4,Partly cloudy,Cloudy
59263,2012-09-01 20:07:00,bristol,NH,nh,us,light,45.0,45 seconds,Very bright red orange light&#44 high speed then stopped&#44 hovered then very slowly moved.,9/24/2012,43.5911111,-71.7372222,2012-09-01 20:00:00,2012-09-01,20,77.0,64.9,Cloudy,Cloudy
59264,2012-09-01 20:15:00,lincoln,CA,ca,us,light,1200.0,20 minutes,Three single lighted aircraft that changed colors perform Close Encounter like night flight ballet over Rocklin&#44 Ca.,9/24/2012,38.8916667,-121.2919444,2012-09-01 20:00:00,2012-09-01,20,0.0,69.6,Clear,Clear
59265,2012-09-01 20:15:00,whitehall,WI,wi,us,light,60.0,1 minute,Single red light that did not flash.,9/24/2012,44.3675000,-91.3163889,2012-09-01 20:00:00,2012-09-01,20,1.0,71.9,Clear,Clear
59266,2012-09-01 20:30:00,point pleasant,NJ,nj,us,fireball,120.0,2 minutes,Orange-Red Fireball Across the Sky,9/24/2012,40.0830556,-74.0686111,2012-09-01 20:00:00,2012-09-01,20,16.0,73.6,Clear,Clear
59267,2012-09-01 20:35:00,grove city,PA,pa,us,light,300.0,5 minutes,3rd sighting,9/24/2012,41.1577778,-80.0888889,2012-09-01 21:00:00,2012-09-01,21,24.0,69.2,Clear,Clear
59269,2012-09-01 21:00:00,edwardsville,IL,il,us,fireball,600.0,10 minutes,5 yellow orange fireball/orbs seen by 3 people in Southern Illinois near 20 miles from St.louis,9/24/2012,38.8113889,-89.9530556,2012-09-01 21:00:00,2012-09-01,21,70.0,71.2,Moderate rain at times,Rain
,2012-09-01 21:00:00,jackson/west bend,,wi,,triangle,120.0,a few minutes,West Bend/Jackson area - bright. white lighted triangle shaped object in the sky.,10/30/2012,43.352829,-88.129139,2012-09-01 21:00:00,2012-09-01,21,44.0,67.6,Partly cloudy,Cloudy
59270,2012-09-01 21:00:00,quinby,SC,sc,us,fireball,300.0,5 minutes,5-7 orange orbs in the sky,9/24/2012,34.2363889,-79.7347222,2012-09-01 21:00:00,2012-09-01,21,6.0,77.5,Clear,Clear
,2012-09-01 21:00:00,rehoboth,,de,,light,4500.0,75 minutes,5 red fiery urbs seen by 4 people over Rehoboth Bay&#44 DE,9/24/2012,33.824271,-84.264644,2012-09-01 21:00:00,2012-09-01,21,25.0,76.9,Clear,Clear
,2012-09-01 21:00:00,sooke (canada),,bc,ca,light,10.0,10 seconds,Bright blue orb.,11/11/2013,48.383333,-123.733333,2012-09-01 21:00:00,2012-09-01,21,2.0,51.5,Clear,Clear
59268,2012-09-01 21:00:00,st. louis park,MN,mn,us,fireball,300.0,5 minutes,7 fireballs in sky above 394W and Louisiana Ave,9/24/2012,44.9483333,-93.3477778,2012-09-01 21:00:00,2012-09-01,21,4.0,70.2,Clear,Clear
,2012-09-01 21:00:00,white sands national,,nm,,light,600.0,10 minutes,Pulsating and solid green light with erratic white light dancing around them.,9/24/2012,32.78724,-106.325682,2012-09-01 21:00:00,2012-09-01,21,3.0,78.6,Clear,Clear
59271,2012-09-01 21:01:00,st. louis park,MN,mn,us,light,180.0,3 minutes,7 orbs in MN.,9/24/2012,44.9483333,-93.3477778,2012-09-01 21:00:00,2012-09-01,21,4.0,70.2,Clear,Clear
59272,2012-09-01 21:12:00,saint paul,MN,mn,us,sphere,10.0,5 - 10 seconds,I saw a round orange ball moving in the sky at 9:12 pm on Sept. 1st in Highland Park heading west.  When I stopped and looked at it&#44 th,9/24/2012,44.9444444,-93.0930556,2012-09-01 21:00:00,2012-09-01,21,3.0,71.6,Clear,Clear
59274,2012-09-01 21:30:00,cohasset,MA,ma,us,sphere,45.0,45 seconds,2 fainted orange spheres mirroring each other until they separeated,9/24/2012,42.2416667,-70.8041667,2012-09-01 22:00:00,2012-09-01,22,76.0,62.9,Cloudy,Cloudy
59273,2012-09-01 21:30:00,superior (south),WI,wi,us,light,0.0,15,40 some balls of amber lights chaseing each other,9/24/2012,46.7208333,-92.1038889,2012-09-01 22:00:00,2012-09-01,22,5.0,66.5,Clear,Clear
59275,2012-09-01 21:40:00,whiteland,IN,in,us,disk,600.0,10 minutes,Red / orange craft travelling north / northwest in Whiteland IN.,9/24/2012,39.5500000,-86.0797222,2012-09-01 22:00:00,2012-09-01,22,78.0,73.5,Patchy rain possible,Rain
59276,2012-09-01 21:45:00,lindenhurst,NY,ny,us,fireball,5.0,5 seconds,A fireball coming down,9/24/2012,40.6866667,-73.3738889,2012-09-01 22:00:00,2012-09-01,22,28.0,73.0,Partly cloudy,Cloudy
59277,2012-09-01 22:00:00,bay village,OH,oh,us,triangle,300.0,5 minutes,7 or more red triangles with one light&#44 red flashing/pulsating&#44 trailing behind,9/30/2013,41.4847222,-81.9222222,2012-09-01 22:00:00,2012-09-01,22,58.0,70.6,Patchy rain possible,Rain
,2012-09-01 22:00:00,chateauguay (canada),,qc,ca,light,300.0,5 minutes,3 orange lights in a triangular shape,9/24/2012,45.383333,-73.75,2012-09-01 22:00:00,2012-09-01,22,1.0,60.2,Clear,Clear
59278,2012-09-01 22:00:00,jackson,WI,wi,us,triangle,240.0,4 minutes,Large bright blue triangular shaped moving in figure 8 pattern&#44 dipping up and down in the sky,9/24/2012,43.3238889,-88.1666667,2012-09-01 22:00:00,2012-09-01,22,44.0,67.5,Partly cloudy,Cloudy
59279,2012-09-01 22:00:00,londonderry,NH,nh,us,circle,60.0,1 minute,Circular object&#44 no sound&#44 one bright white light with an orange glow&#44 flickered and faded out quickly.,9/24/2012,42.8650000,-71.3744444,2012-09-01 22:00:00,2012-09-01,22,90.0,61.0,Overcast,Cloudy
59280,2012-09-01 22:20:00,dallas,PA,pa,us,triangle,120.0,2 minutes,Orangish-Red lights over Dallas&#44 PA,9/24/2012,41.3361111,-75.9636111,2012-09-01 22:00:00,2012-09-01,22,14.0,66.9,Clear,Clear
59281,2012-09-01 22:30:00,carolina beach,NC,nc,us,teardrop,360.0,5-6 minutes,One floating orangish ember type object seen over the ocean at Carolina Beach NC,9/24/2012,34.0350000,-77.8938889,2012-09-01 22:00:00,2012-09-01,22,13.0,80.5,Clear,Clear
59282,2012-09-01 23:00:00,eugene,OR,or,us,circle,7200.0,2 hours,UFO&#39s all over the night skies of eugene&#44 oregon.,9/24/2012,44.0522222,-123.0855556,2012-09-01 23:00:00,2012-09-01,23,4.0,51.7,Clear,Clear
59284,2012-09-01 23:00:00,hickory,NC,nc,us,unknown,2400.0,40 minutes,Mulitcolored flashing object seen near lake Hickory&#44 NC.,9/24/2012,35.7330556,-81.3413889,2012-09-01 23:00:00,2012-09-01,23,16.0,73.1,Clear,Clear
59285,2012-09-01 23:00:00,huntington beach,CA,ca,us,light,300.0,5 minutes,Saw a bright light falling quickly in the sky&#44 looked like something burning very brightly and falling at a very quick rate. It disappe,9/24/2012,33.6602778,-117.9983333,2012-09-01 23:00:00,2012-09-01,23,0.0,68.8,Clear,Clear
59283,2012-09-01 23:00:00,pomona,CA,ca,us,light,1.0,1 second,A blue light made a straight horizontal line and disappears&#44 5 minutes later (what i thought was a huge star) forms another thicker whi,9/24/2012,34.0552778,-117.7513889,2012-09-01 23:00:00,2012-09-01,23,0.0,65.1,Clear,Clear
59287,2012-09-01 23:00:00,pomona,CA,ca,us,light,1.0,1 second,A blue light made a straight horizontal line and disappears&#44 5 minutes later (what i thought was a huge star) forms another thicker whi,9/24/2012,34.0552778,-117.7513889,2012-09-01 23:00:00,2012-09-01,23,0.0,65.1,Clear,Clear
59283,2012-09-01 23:00:00,pomona,CA,ca,us,light,2.0,seconds,Blue light shined back yard for seconds and disappears Looked at the sky immediately and found nothing crazy&#33,9/24/2012,34.0552778,-117.7513889,2012-09-01 23:00:00,2012-09-01,23,0.0,65.1,Clear,Clear
59287,2012-09-01 23:00:00,pomona,CA,ca,us,light,2.0,seconds,Blue light shined back yard for seconds and disappears Looked at the sky immediately and found nothing crazy&#33,9/24/2012,34.0552778,-117.7513889,2012-09-01 23:00:00,2012-09-01,23,0.0,65.1,Clear,Clear
59286,2012-09-01 23:00:00,victorville,CA,ca,us,circle,1800.0,30 minutes,Round orange object followed by two objects of shimmered light in triangular formation orange ball would move up and in circles,9/24/2012,34.5361111,-117.2902778,2012-09-01 23:00:00,2012-09-01,23,0.0,66.8,Clear,Clear
59288,2012-09-01 23:15:00,seattle,WA,wa,us,fireball,1400.0,23:20,Fireball sighting in Seattle,9/24/2012,47.6063889,-122.3308333,2012-09-01 23:00:00,2012-09-01,23,2.0,55.2,Clear,Clear
,2012-09-01 23:50:00,carolina (puerto rico),,,,sphere,600.0,about 10 minutes,Five people in Carolina Puerto Rico see a bright orange object which then turns off leaving the dark black figure moving in the sky.,9/24/2012,0,0.0,2012-09-02 00:00:00,2012-09-02,0,,,,Other
