bf_id,uap_id,city,state_code,geohash_6,geohash_7_bf,geohash_7_uap,latitude_bf,longitude_bf,latitude_uap,longitude_uap,full_date_bf,full_date_uap,date_diff_days,year_bf,year_uap,distance_meters,proximity_score,proximity_rank
2779,8959,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1997-07-04,5983,1981,1997,1.0,5.75,384.0
1533,10051,craig (5 miles east of),MT,c827u1,c827u1x,c827u1x,47.07444,-111.9625,47.0744444,-111.9625,1981-12-20,1998-06-28,6034,1981,1998,0.0,5.7,385.0
2779,9271,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1997-10-14,6085,1981,1997,1.0,5.66,386.0
3683,41886,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2008-11-01,6149,1992,2008,4.0,5.6,387.0
815,25925,lexington,MI,dptq1u,dptq1uw,dptq1uw,43.26806,-82.53083,43.2680556,-82.5308333,1987-08-15,2004-06-26,6160,1987,2004,1.0,5.59,388.0
815,26279,lexington,MI,dptq1u,dptq1uw,dptq1uw,43.26806,-82.53083,43.2680556,-82.5308333,1987-08-15,2004-07-28,6192,1987,2004,1.0,5.57,389.0
1637,57329,mountain home,AR,9yqq9w,9yqq9wx,9yqq9wx,36.33528,-92.385,36.3352778,-92.385,1995-05-15,2012-06-15,6241,1995,2012,0.0,5.53,390.0
2779,9672,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1998-03-13,6235,1981,1998,1.0,5.53,390.0
2779,9752,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1998-04-09,6262,1981,1998,1.0,5.51,391.0
2326,3859,foresthill,CA,9qfjfx,9qfjfxr,9qfjfxr,39.02028,-120.8169,39.0202778,-120.8169444,1998-09-07,1981-07-28,6250,1998,1981,4.0,5.51,391.0
51044,9946,panama city beach,FL,dj6gxm,dj6gxmq,dj6gxmq,30.1766,-85.8055,30.1763889,-85.8055556,2015-07-14,1998-06-04,6249,2015,1998,24.0,5.49,392.0
2779,9834,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1998-05-01,6284,1981,1998,1.0,5.49,392.0
2779,9844,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1998-05-04,6287,1981,1998,1.0,5.49,392.0
2744,16439,battle ground,WA,c20u7w,c20u7wn,c20u7wn,45.7811,-122.5322,45.7811111,-122.5322222,1984-01-15,2001-04-09,6294,1984,2001,2.0,5.48,393.0
15108,42498,black mountain,NC,dnm6ws,dnm6wsp,dnm6wsp,35.618,-82.321,35.6177778,-82.3213889,1991-11-17,2008-12-30,6253,1991,2008,43.0,5.47,394.0
12587,29989,venice,FL,dhv65t,dhv65tn,dhv65tq,27.099,-82.454,27.0994444,-82.4544444,1988-08-01,2005-09-04,6243,1988,2005,66.0,5.45,395.0
1637,60113,mountain home,AR,9yqq9w,9yqq9wx,9yqq9wx,36.33528,-92.385,36.3352778,-92.385,1995-05-15,2012-10-13,6361,1995,2012,0.0,5.43,396.0
1637,59944,mountain home,AR,9yqq9w,9yqq9wx,9yqq9wx,36.33528,-92.385,36.3352778,-92.385,1995-05-15,2012-10-05,6353,1995,2012,0.0,5.43,396.0
2779,10196,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1998-07-31,6375,1981,1998,1.0,5.41,397.0
3683,44455,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2009-07-05,6395,1992,2009,4.0,5.4,398.0
3683,44481,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2009-07-06,6396,1992,2009,4.0,5.39,399.0
2779,10320,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1998-08-28,6403,1981,1998,1.0,5.39,399.0
3683,44755,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2009-07-25,6415,1992,2009,4.0,5.38,400.0
2779,10397,san diego (point loma/ocean beach area),CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1998-09-16,6422,1981,1998,1.0,5.38,400.0
12587,31350,venice,FL,dhv65t,dhv65tn,dhv65tq,27.099,-82.454,27.0994444,-82.4544444,1988-08-01,2006-01-02,6363,1988,2006,66.0,5.35,401.0
3683,45476,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2009-09-18,6470,1992,2009,4.0,5.34,402.0
2744,17982,battle ground,WA,c20u7w,c20u7wn,c20u7wn,45.7811,-122.5322,45.7811111,-122.5322222,1984-01-15,2001-10-17,6485,1984,2001,2.0,5.33,403.0
2779,10752,san diego (camp pendleton),CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1998-11-15,6482,1981,1998,1.0,5.33,403.0
2779,10839,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1998-11-26,6493,1981,1998,1.0,5.32,404.0
3683,45714,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2009-10-02,6484,1992,2009,4.0,5.32,404.0
3683,45972,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2009-11-01,6514,1992,2009,4.0,5.3,405.0
2779,11142,san diego (pe&ntilde;asquitos),CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1999-02-10,6569,1981,1999,1.0,5.26,406.0
2779,11232,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1999-02-27,6586,1981,1999,1.0,5.25,407.0
65943,21313,sequoia national park,CA,9qe812,9qe8120,9qe8122,36.56304,-118.7729,36.5641667,-118.7727778,2020-08-15,2003-01-18,6419,2020,2003,126.0,5.25,407.0
2779,11376,san diego (southbay),CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1999-04-01,6619,1981,1999,1.0,5.23,408.0
3683,46734,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2010-02-14,6619,1992,2010,4.0,5.22,409.0
1637,64264,mountain home,AR,9yqq9w,9yqq9wx,9yqq9wx,36.33528,-92.385,36.3352778,-92.385,1995-05-15,2013-07-06,6627,1995,2013,0.0,5.22,409.0
1637,64698,mountain home,AR,9yqq9w,9yqq9wx,9yqq9wx,36.33528,-92.385,36.3352778,-92.385,1995-05-15,2013-07-29,6650,1995,2013,0.0,5.2,410.0
2779,11600,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1999-05-19,6667,1981,1999,1.0,5.19,411.0
2779,11813,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1999-06-23,6702,1981,1999,1.0,5.16,412.0
7804,4612,nevada city,CA,9qczq5,9qczq5w,9qczq5r,39.26361,-121.0161,39.2616667,-121.015,2004-01-04,1986-07-01,6396,2004,1986,236.0,5.16,412.0
2779,11933,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1999-07-10,6719,1981,1999,1.0,5.15,413.0
3683,47719,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2010-06-24,6749,1992,2010,4.0,5.13,414.0
2779,12284,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1999-08-28,6768,1981,1999,1.0,5.12,415.0
3683,48129,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2010-07-08,6763,1992,2010,4.0,5.12,415.0
65943,19781,sequoia national park,CA,9qe812,9qe8120,9qe8122,36.56304,-118.7729,36.5641667,-118.7727778,2020-08-15,2002-07-23,6598,2020,2002,126.0,5.11,416.0
2779,12564,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1999-09-21,6792,1981,1999,1.0,5.1,417.0
2779,12679,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1999-10-10,6811,1981,1999,1.0,5.09,418.0
3683,48827,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2010-08-24,6810,1992,2010,4.0,5.08,419.0
2779,12878,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1999-11-01,6833,1981,1999,1.0,5.07,420.0
2779,12861,san diego  (spring valley) (20 mi. e of sd airport),CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1999-10-31,6832,1981,1999,1.0,5.07,420.0
2779,12856,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1999-10-30,6831,1981,1999,1.0,5.07,420.0
69437,18899,chama,NM,9ws1yt,9ws1ytz,9ws1ytz,36.90237,-106.5784,36.9030556,-106.5788889,2020-07-20,2002-03-13,6704,2020,2002,88.0,5.07,420.0
2779,13167,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1999-11-18,6850,1981,1999,1.0,5.06,421.0
2779,13272,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1999-12-05,6867,1981,1999,1.0,5.05,422.0
2779,13275,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1999-12-06,6868,1981,1999,1.0,5.05,422.0
2779,13214,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1999-11-27,6859,1981,1999,1.0,5.05,422.0
2779,13227,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1999-11-29,6861,1981,1999,1.0,5.05,422.0
2779,13404,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2000-01-01,6894,1981,2000,1.0,5.03,423.0
6746,18147,south lake tahoe,CA,9qftmx,9qftmxw,9qftmxw,38.93333,-119.9833,38.9333333,-119.9833333,1983-01-01,2001-11-12,6890,1983,2001,3.0,5.03,423.0
2779,13376,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1999-12-26,6888,1981,1999,1.0,5.03,423.0
2779,13486,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2000-01-11,6904,1981,2000,1.0,5.02,424.0
2779,13479,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2000-01-10,6903,1981,2000,1.0,5.02,424.0
1637,70183,mountain home,AR,9yqq9w,9yqq9wx,9yqq9wx,36.33528,-92.385,36.3352778,-92.385,1995-05-15,2014-05-01,6926,1995,2014,0.0,5.01,425.0
2779,13550,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2000-01-22,6915,1981,2000,1.0,5.01,425.0
3683,50238,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2010-12-29,6937,1992,2010,4.0,4.99,426.0
3683,50553,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2011-02-02,6972,1992,2011,4.0,4.97,427.0
3683,50736,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2011-02-22,6992,1992,2011,4.0,4.96,428.0
2779,13980,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2000-04-15,6999,1981,2000,1.0,4.96,428.0
51044,8063,panama city beach (behind club lavela),FL,dj6gxm,dj6gxmq,dj6gxmq,30.1766,-85.8055,30.1763889,-85.8055556,2015-07-14,1996-07-01,6952,2015,1996,24.0,4.96,428.0
12587,36284,venice,FL,dhv65t,dhv65tn,dhv65tq,27.099,-82.454,27.0994444,-82.4544444,1988-08-01,2007-07-11,6918,1988,2007,66.0,4.95,429.0
2779,13988,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2000-04-16,7000,1981,2000,1.0,4.95,429.0
4886,26946,ft. bragg,CA,9ppbqu,9ppbqub,9ppbqub,39.44583,-123.8042,39.4458333,-123.8041667,1985-07-01,2004-09-20,7021,1985,2004,3.0,4.94,430.0
2779,14374,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2000-06-26,7071,1981,2000,1.0,4.91,431.0
2779,14488,san diego (mira mesa),CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2000-07-07,7082,1981,2000,1.0,4.9,432.0
2779,14472,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2000-07-05,7080,1981,2000,1.0,4.9,432.0
2779,14654,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2000-07-25,7100,1981,2000,1.0,4.89,433.0
3683,51551,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2011-05-30,7089,1992,2011,4.0,4.89,433.0
2779,14656,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2000-07-25,7100,1981,2000,1.0,4.89,433.0
2779,14653,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2000-07-25,7100,1981,2000,1.0,4.89,433.0
3683,51732,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2011-06-17,7107,1992,2011,4.0,4.88,434.0
2779,14904,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2000-08-26,7132,1981,2000,1.0,4.87,435.0
2779,14905,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2000-08-26,7132,1981,2000,1.0,4.87,435.0
2779,14850,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2000-08-19,7125,1981,2000,1.0,4.87,435.0
2779,14902,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2000-08-26,7132,1981,2000,1.0,4.87,435.0
3683,52119,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2011-07-04,7124,1992,2011,4.0,4.87,435.0
2779,14903,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2000-08-26,7132,1981,2000,1.0,4.87,435.0
51044,7696,panama city beach,FL,dj6gxm,dj6gxmq,dj6gxmq,30.1766,-85.8055,30.1763889,-85.8055556,2015-07-14,1996-01-15,7120,2015,1996,24.0,4.85,436.0
2779,15057,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2000-09-18,7155,1981,2000,1.0,4.85,436.0
2779,15050,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2000-09-18,7155,1981,2000,1.0,4.85,436.0
1571,50459,ione,WA,c2st21,c2st21h,c2st21h,48.74111,-117.4161,48.7411111,-117.4161111,1991-05-10,2011-01-18,7193,1991,2011,1.0,4.83,437.0
2779,15374,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2000-10-30,7197,1981,2000,1.0,4.83,437.0
2779,15489,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2000-11-14,7212,1981,2000,1.0,4.82,438.0
5260,6987,crescent city,CA,9prtt9,9prtt9r,9prtt9r,41.75611,-124.2006,41.7561111,-124.2005556,1975-09-01,1995-06-10,7222,1975,1995,4.0,4.81,439.0
2779,15661,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2000-12-15,7243,1981,2000,1.0,4.8,440.0
919,2668,south lake tahoe,CA,9qftmx,9qftmxw,9qftmxw,38.93333,-119.9833,38.9333333,-119.9833333,1996-04-10,1976-05-29,7256,1996,1976,3.0,4.79,441.0
1586,3538,gig harbor,WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,1979-10-15,7247,1999,1979,1.0,4.79,441.0
10653,227,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,1954-08-15,7256,1974,1954,3.0,4.79,441.0
2779,15809,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2001-01-05,7264,1981,2001,1.0,4.78,442.0
5260,7258,crescent city,CA,9prtt9,9prtt9r,9prtt9r,41.75611,-124.2006,41.7561111,-124.2005556,1975-09-01,1995-08-15,7288,1975,1995,4.0,4.77,443.0
3683,54514,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2011-12-02,7275,1992,2011,4.0,4.77,443.0
147,3657,south lake tahoe,CA,9qftmx,9qftmxw,9qftmxw,38.93333,-119.9833,38.9333333,-119.9833333,2000-06-15,1980-06-30,7290,2000,1980,3.0,4.77,443.0
2779,16045,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2001-02-10,7300,1981,2001,1.0,4.76,444.0
5260,7313,crescent city,CA,9prtt9,9prtt9r,9prtt9r,41.75611,-124.2006,41.7561111,-124.2005556,1975-09-01,1995-08-25,7298,1975,1995,4.0,4.76,444.0
3683,55252,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2012-01-17,7321,1992,2012,4.0,4.75,445.0
3683,55365,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2012-01-26,7330,1992,2012,4.0,4.74,446.0
5260,7496,crescent city,CA,9prtt9,9prtt9r,9prtt9r,41.75611,-124.2006,41.7561111,-124.2005556,1975-09-01,1995-10-17,7351,1975,1995,4.0,4.73,447.0
5260,7472,crescent city,CA,9prtt9,9prtt9r,9prtt9r,41.75611,-124.2006,41.7561111,-124.2005556,1975-09-01,1995-10-13,7347,1975,1995,4.0,4.73,447.0
4403,7423,maple valley,WA,c23jwy,c23jwyp,c23jwyp,47.40667,-122.0375,47.4066667,-122.0375,1975-07-31,1995-09-25,7361,1975,1995,0.0,4.72,448.0
3683,55869,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2012-03-10,7374,1992,2012,4.0,4.71,449.0
2779,16613,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2001-05-10,7389,1981,2001,1.0,4.71,449.0
5260,7670,crescent city,CA,9prtt9,9prtt9r,9prtt9r,41.75611,-124.2006,41.7561111,-124.2005556,1975-09-01,1996-01-01,7427,1975,1996,4.0,4.68,450.0
2779,17022,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2001-07-03,7443,1981,2001,1.0,4.67,451.0
2779,17021,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2001-07-03,7443,1981,2001,1.0,4.67,451.0
3683,56830,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2012-05-13,7438,1992,2012,4.0,4.67,451.0
2779,17286,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2001-07-31,7471,1981,2001,1.0,4.66,452.0
2779,17498,san diego (point loma),CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2001-08-20,7491,1981,2001,1.0,4.65,453.0
2779,17391,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2001-08-11,7482,1981,2001,1.0,4.65,453.0
3683,57648,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2012-06-28,7484,1992,2012,4.0,4.65,453.0
3683,58103,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2012-07-11,7497,1992,2012,4.0,4.64,454.0
2779,17517,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2001-08-21,7492,1981,2001,1.0,4.64,454.0
3683,57905,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2012-07-04,7490,1992,2012,4.0,4.64,454.0
2779,17666,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2001-09-09,7511,1981,2001,1.0,4.63,455.0
4403,7806,maple valley,WA,c23jwy,c23jwyp,c23jwyp,47.40667,-122.0375,47.4066667,-122.0375,1975-07-31,1996-03-22,7540,1975,1996,0.0,4.62,456.0
1138,45903,waynesville,MO,9ywrjy,9ywrjym,9ywrjym,37.82861,-92.20055,37.8286111,-92.2005556,1989-02-15,2009-10-23,7555,1989,2009,1.0,4.61,457.0
2779,18150,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2001-11-13,7576,1981,2001,1.0,4.6,458.0
2779,18251,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2001-11-21,7584,1981,2001,1.0,4.59,459.0
2779,18240,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2001-11-19,7582,1981,2001,1.0,4.59,459.0
3683,60699,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2012-11-10,7619,1992,2012,4.0,4.57,460.0
10653,6996,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,1995-06-11,7654,1974,1995,3.0,4.55,461.0
2779,18722,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2002-02-09,7664,1981,2002,1.0,4.55,461.0
10653,7172,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,1995-07-29,7702,1974,1995,3.0,4.52,462.0
10653,7228,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,1995-08-11,7715,1974,1995,3.0,4.51,463.0
2779,19026,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2002-04-07,7721,1981,2002,1.0,4.51,463.0
10653,7291,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,1995-08-23,7727,1974,1995,3.0,4.51,463.0
10653,7405,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,1995-09-20,7755,1974,1995,3.0,4.49,464.0
2779,19199,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2002-05-10,7754,1981,2002,1.0,4.49,464.0
1138,47532,waynesville,MO,9ywrjy,9ywrjym,9ywrjym,37.82861,-92.20055,37.8286111,-92.2005556,1989-02-15,2010-06-01,7776,1989,2010,1.0,4.48,465.0
6746,25217,south lake tahoe,CA,9qftmx,9qftmxw,9qftmxw,38.93333,-119.9833,38.9333333,-119.9833333,1983-01-01,2004-04-11,7771,1983,2004,3.0,4.48,465.0
10653,7461,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,1995-10-06,7771,1974,1995,3.0,4.48,465.0
10653,7516,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,1995-10-25,7790,1974,1995,3.0,4.47,466.0
2779,19594,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2002-07-03,7808,1981,2002,1.0,4.47,466.0
2779,19979,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2002-08-10,7846,1981,2002,1.0,4.44,467.0
3683,64149,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2013-07-04,7855,1992,2013,4.0,4.44,467.0
2779,20406,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2002-09-19,7886,1981,2002,1.0,4.42,468.0
2779,20630,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2002-10-15,7912,1981,2002,1.0,4.41,469.0
2779,20901,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2002-11-21,7949,1981,2002,1.0,4.39,470.0
5104,26447,bear valley,CA,9qfdu6,9qfdu6q,9qfdu6q,38.46472,-120.0389,38.4647222,-120.0388889,1982-10-31,2004-08-15,7959,1982,2004,1.0,4.38,471.0
2779,21015,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2002-12-06,7964,1981,2002,1.0,4.38,471.0
2779,21193,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2003-01-06,7995,1981,2003,1.0,4.37,472.0
2779,21444,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2003-02-08,8028,1981,2003,1.0,4.35,473.0
