datetime,city,state,country,shape,duration_secs,comments,date posted,latitude,longitude,datetime_formatted,full_date,year,month,season,solar_kp_index,solar_ap_index,state_code,shape_group
2008-08-02 11:45:00,tulsa,ok,us,oval,10,August&#44 2nd 11:45 pm. I saw a oval -teardrop shaped UFO up close with binoculars&#44.ASTOUNDING&#33 I am still perplexed.....,8/12/2008,36.1538889,-95.9925,2008-08-02 11:45,2008-08-02,2008,8,summer,0.667,3,OK,round
2008-08-02 11:45:00,tulsa,ok,us,teardrop,10,While laying down studying stars with binoculars I saw a ovel-teardrop shaped craft up close with bare eye then with binoculars,8/12/2008,36.1538889,-95.9925,2008-08-02 11:45,2008-08-02,2008,8,summer,0.667,3,OK,round
2008-08-02 16:15:00,elk grove,il,us,chevron,120,I saw a chevron shaped metallic craft.,8/12/2008,42.0072222,-87.9402778,2008-08-02 16:15,2008-08-02,2008,8,summer,0.667,3,IL,triangle
2008-08-02 17:53:00,schenectady,ny,us,light,30,Bright Light over Schenectady.,8/12/2008,42.8141667,-73.94,2008-08-02 17:53,2008-08-02,2008,8,summer,0.667,3,NY,light
2008-08-02 20:30:00,arlington,va,us,oval,300,black object appeared in the arlington sky after a mysterious thunderstorm. lightning still exists.,8/12/2008,38.8902778,-77.0844444,2008-08-02 20:30,2008-08-02,2008,8,summer,0.667,3,VA,round
2008-08-02 21:00:00,ft. lauderdale,fl,us,circle,12,Star Like Object..mimics the north star..and shoots out into atmosphere.,8/12/2008,26.1219444,-80.1436111,2008-08-02 21:00,2008-08-02,2008,8,summer,0.667,3,FL,round
2008-08-02 21:30:00,deltona,fl,us,fireball,180,Orange flickering fireball,8/12/2008,28.9002778,-81.2638889,2008-08-02 21:30,2008-08-02,2008,8,summer,0.667,3,FL,light
2008-08-02 21:30:00,riverside,ca,us,light,60,Bright flash followed by glowing&#44 blinking object,8/12/2008,33.9533333,-117.3952778,2008-08-02 21:30,2008-08-02,2008,8,summer,0.667,3,CA,light
2008-08-02 21:49:00,oshkosh,wi,us,fireball,180,Flame over Oshkosh,8/12/2008,44.0247222,-88.5425,2008-08-02 21:49,2008-08-02,2008,8,summer,0.667,3,WI,light
2008-08-02 22:00:00,chehalis,wa,us,unknown,30,Wobbly&#44 starburst shape object moving across the sky,8/12/2008,46.6622222,-122.9627778,2008-08-02 22:00,2008-08-02,2008,8,summer,0.667,3,WA,other
2008-08-02 22:00:00,peoria,az,us,fireball,5,Flash and streak of green shoot across the night sky.,8/12/2008,33.5805556,-112.2366667,2008-08-02 22:00,2008-08-02,2008,8,summer,0.667,3,AZ,light
2008-08-02 22:20:00,southborough,ma,us,triangle,30,Spotted traveling along main road about 5 feet off of pavement&#44 passed by my car and then disappeared,8/12/2008,42.3055556,-71.525,2008-08-02 22:20,2008-08-02,2008,8,summer,0.667,3,MA,triangle
2008-08-02 22:30:00,brady,tx,us,other,900,Witnessed&#44 two gray objects flying without lights and sound.,10/31/2008,31.135,-99.3347222,2008-08-02 22:30,2008-08-02,2008,8,summer,0.667,3,TX,other
2008-08-02 22:32:00,riverside,ca,us,flash,3,Large flash&#44 bright streak in the sky,8/12/2008,33.9533333,-117.3952778,2008-08-02 22:32,2008-08-02,2008,8,summer,0.667,3,CA,light
2008-08-02 22:40:00,oceanside,ny,us,oval,4,Witnessed unlit oval craft.,8/12/2008,40.6386111,-73.6405556,2008-08-02 22:40,2008-08-02,2008,8,summer,0.667,3,NY,round
2008-08-02 22:45:00,ocean city,nj,us,circle,3,Round object flying from south extremely quickly&#44 but evenly.  Seemed to be hazy and&#44 therefore&#44 was blurred slightly. Just flew ap,8/12/2008,39.2775,-74.575,2008-08-02 22:45,2008-08-02,2008,8,summer,0.667,3,NJ,round
2008-08-02 23:02:00,mount vernon,wa,us,unknown,135,High speed UFO possible sighting.,8/12/2008,48.4213889,-122.3327778,2008-08-02 23:02,2008-08-02,2008,8,summer,0.667,3,WA,other
2008-08-02 23:10:00,wapakoneta,oh,us,sphere,90,sphere with orange flame moving across sky.,8/12/2008,40.5677778,-84.1936111,2008-08-02 23:10,2008-08-02,2008,8,summer,0.667,3,OH,round
2008-08-02 23:30:00,yulee,fl,us,light,300,Flashing lights,8/12/2008,30.6316667,-81.6066667,2008-08-02 23:30,2008-08-02,2008,8,summer,0.667,3,FL,light
2008-08-02 23:35:00,henderson,nv,us,changing,3600,Photos I took of UFO changing shapes and making very abrupt movements,8/12/2008,36.0397222,-114.9811111,2008-08-02 23:35,2008-08-02,2008,8,summer,0.667,3,NV,changing
2009-08-02 00:25:00,skaneateles,ny,us,circle,60,Circular object with white lights and spot light.  Was about 10 feet in diameter&#44 and 10-20 ft off ground,8/5/2009,42.9469444,-76.4294444,2009-08-02 00:25,2009-08-02,2009,8,summer,2.0,7,NY,round
2009-08-02 21:26:00,glendale,ca,us,unknown,720,I went out to throw out the trash and looked up at the sky to look at the moon and noticed a glowing object still. The object was south,8/5/2009,34.1425,-118.2541667,2009-08-02 21:26,2009-08-02,2009,8,summer,2.0,7,CA,other
2009-08-02 22:00:00,grand rapids,mi,us,circle,2,Uniform circular pattern of lights moving very fast across the sky several thousand feet high.,8/5/2009,42.9633333,-85.6680556,2009-08-02 22:00,2009-08-02,2009,8,summer,2.0,7,MI,round
2010-08-02 01:00:00,red lake,mn,us,diamond,4800,spinning object with red blue lights over red lake,11/21/2010,47.8763889,-95.0166667,2010-08-02 01:00,2010-08-02,2010,8,summer,2.0,7,MN,triangle
2010-08-02 02:50:00,san antonio,tx,us,changing,3600,is it a comet coming towards earth?,8/24/2010,29.4238889,-98.4933333,2010-08-02 02:50,2010-08-02,2010,8,summer,2.0,7,TX,changing
2010-08-02 06:00:00,lake elsinore,ca,us,cigar,120,Lake Elsinore sighting 8/2/10 0600,8/24/2010,33.6680556,-117.3263889,2010-08-02 06:00,2010-08-02,2010,8,summer,2.0,7,CA,cigar
2010-08-02 21:45:00,springfield,mo,us,flash,780,tuesday eve at 945 pm my wife and I witnessed a ufo in the west sky.bright changed colors then slowly faded and blinked then faded out,8/24/2010,37.2152778,-93.2980556,2010-08-02 21:45,2010-08-02,2010,8,summer,2.0,7,MO,light
2011-08-02 00:26:00,kennewick,wa,us,light,60,A very bright dot of moving red light&#44 then a flash like an explosion far up in the western sky.,8/7/2011,46.2113889,-119.1361111,2011-08-02 00:26,2011-08-02,2011,8,summer,0.333,2,WA,light
2011-08-02 01:00:00,sumter,sc,us,triangle,435,An unknown object appeared in the hour of darkness,8/7/2011,33.9202778,-80.3416667,2011-08-02 01:00,2011-08-02,2011,8,summer,0.333,2,SC,triangle
2011-08-02 02:00:00,memphis,tn,us,cylinder,420,VERY LOW OBJECT w/ LIGHTS&#44 sounded like helicopter&#44 but WAS NOT&#33 ((NUFORC Note:  Student report.  One of several.  PD)),8/7/2011,35.1494444,-90.0488889,2011-08-02 02:00,2011-08-02,2011,8,summer,0.333,2,TN,cigar
2011-08-02 21:15:00,albuquerque,nm,us,circle,60,Green&#44 glowing circle being chased through the albuquerque sky by helicopter,8/7/2011,35.0844444,-106.6505556,2011-08-02 21:15,2011-08-02,2011,8,summer,0.333,2,NM,round
2011-08-02 21:25:00,owego,ny,us,triangle,180,Triangular craft spotted with 3 white lights on corners&#44 hovered without sound.,8/7/2011,42.1033333,-76.2625,2011-08-02 21:25,2011-08-02,2011,8,summer,0.333,2,NY,triangle
2011-08-02 21:30:00,mahanoy city,pa,us,fireball,900,Orange fireballs appearing and disappearing.,8/7/2011,40.8125,-76.1419444,2011-08-02 21:30,2011-08-02,2011,8,summer,0.333,2,PA,light
2011-08-02 21:35:00,rocklin,ca,us,rectangle,10,Small dot of light grew rapidly into a brilliant rectangle and then vanished.,8/7/2011,38.7908333,-121.2347222,2011-08-02 21:35,2011-08-02,2011,8,summer,0.333,2,CA,changing
2011-08-02 21:50:00,lakeside,ca,us,circle,600,Orange circle of light above East County,10/10/2011,32.8572222,-116.9213889,2011-08-02 21:50,2011-08-02,2011,8,summer,0.333,2,CA,round
2011-08-02 22:00:00,greenbush,mi,us,light,3600,Orange globes hovering over Greenbush Michigan,8/21/2011,44.5877778,-83.3163889,2011-08-02 22:00,2011-08-02,2011,8,summer,0.333,2,MI,light
2011-08-02 22:00:00,silver spring,md,us,sphere,3600,Red-Orange &quot;Fireballs&quot; in the Night sky,8/7/2011,38.9905556,-77.0263889,2011-08-02 22:00,2011-08-02,2011,8,summer,0.333,2,MD,round
2011-08-02 22:04:00,riverside,ca,us,light,30,Two bright lights overhead&#44 travelling S to N,8/21/2011,33.9533333,-117.3952778,2011-08-02 22:04,2011-08-02,2011,8,summer,0.333,2,CA,light
2011-08-02 22:30:00,blue springs,mo,us,sphere,45,Orange sphere burning at the center appears over my house,8/21/2011,39.0169444,-94.2813889,2011-08-02 22:30,2011-08-02,2011,8,summer,0.333,2,MO,round
2011-08-02 22:30:00,harbor city,ca,us,chevron,15,Trapezoid shaped object flew silently overhead from N to S and ten minutes later a flying wing about half a mile wide flew from W to E.,7/4/2012,33.79,-118.2969444,2011-08-02 22:30,2011-08-02,2011,8,summer,0.333,2,CA,triangle
2011-08-02 23:00:00,clarksville,tn,us,light,15,It moved in very odd pattern and then seemed to explode then disappear.,8/7/2011,36.5297222,-87.3594444,2011-08-02 23:00,2011-08-02,2011,8,summer,0.333,2,TN,light
2011-08-02 23:00:00,columbus,oh,us,fireball,20,Orange orb / ball seen over NE columbus ohio,8/7/2011,39.9611111,-82.9988889,2011-08-02 23:00,2011-08-02,2011,8,summer,0.333,2,OH,light
2011-08-02 23:20:00,holladay,ut,us,light,120,Two bright&#44 white lights were seen in formation&#44 and possibly exiting Earth&#39s atmosphere&#44 late Au. 2nd over the Salt Lake Valley.,8/7/2011,40.6688889,-111.8238889,2011-08-02 23:20,2011-08-02,2011,8,summer,0.333,2,UT,light
2011-08-03 00:00:00,warsaw,nc,us,circle,1200,we saw the ufo in smalltown warsaw nc. and helicopters where searching for the craft,8/7/2011,34.9991667,-78.0913889,2011-08-03 00:00,2011-08-03,2011,8,summer,0.333,2,NC,round
2012-08-02 00:00:00,modesto,ca,us,fireball,600,Fiery Orb in night sky&#44 no tail&#44 no sound&#44 seemed to burn out&#44 and looked like a oval disk.,8/5/2012,37.6391667,-120.9958333,2012-08-02 00:00,2012-08-02,2012,8,summer,2.667,12,CA,light
2012-08-02 00:00:00,penn,nd,us,other,60,We saw a deep orange orb that night...,8/5/2012,48.2216667,-99.0886111,2012-08-02 00:00,2012-08-02,2012,8,summer,2.667,12,ND,other
2012-08-02 03:00:00,hampton,ar,us,other,8,Bright cigar shaped light on video in the middle of the woods in south Arkansas,9/24/2012,33.5377778,-92.4697222,2012-08-02 03:00,2012-08-02,2012,8,summer,2.667,12,AR,other
2012-08-02 03:30:00,lake havasu city,az,us,disk,30,Saucer shaped ufo with 7 or 8 very bright lights seen south of Lake Havasu City&#44 AZ,8/5/2012,34.4838889,-114.3216667,2012-08-02 03:30,2012-08-02,2012,8,summer,2.667,12,AZ,round
2012-08-02 04:45:00,los angeles,ca,us,light,1,Streak of bright white light over Los Angeles,8/5/2012,34.0522222,-118.2427778,2012-08-02 04:45,2012-08-02,2012,8,summer,2.667,12,CA,light
2012-08-02 06:01:00,big pine key,fl,us,other,15,Around 06:00 my wife saw a &quot;fireball&quot; in the sky traveling North bound (WB from our bedroom) what it appeared. She thought it,8/5/2012,24.6694444,-81.3541667,2012-08-02 06:01,2012-08-02,2012,8,summer,2.667,12,FL,other
2012-08-02 15:00:00,chicago,il,us,cigar,300,Shiny silver blimp-like aircraft - no wings..,8/19/2012,41.85,-87.65,2012-08-02 15:00,2012-08-02,2012,8,summer,2.667,12,IL,cigar
2012-08-02 15:00:00,walker,mn,us,disk,60,Shiny object on a clear sunny day too far to i.d.,8/19/2012,47.1013889,-94.5869444,2012-08-02 15:00,2012-08-02,2012,8,summer,2.667,12,MN,round
2012-08-02 21:00:00,garland,tx,us,teardrop,5,Teardrop shape&#44 hazy aura&#44 like an LED light from my view about the size of a human fist.,8/5/2012,32.9125,-96.6386111,2012-08-02 21:00,2012-08-02,2012,8,summer,2.667,12,TX,round
2012-08-02 21:00:00,kennewick,wa,us,triangle,600,Saw three triangle shaped craft with red and white lights and moving in slow formation..,8/19/2012,46.2113889,-119.1361111,2012-08-02 21:00,2012-08-02,2012,8,summer,2.667,12,WA,triangle
2012-08-02 21:00:00,newark,de,us,circle,5,After running at the Glasgow Park off of 896 and rt 40&#44 my friend texts me and asks&#44 &quot;Dude&#44 did you see those 8 orange lights leavin,8/5/2012,39.6836111,-75.75,2012-08-02 21:00,2012-08-02,2012,8,summer,2.667,12,DE,round
2012-08-02 21:30:00,oregon city,or,us,fireball,180,Saw nine fireballs flying in the sky from the West Linn hills over the oregon City area.,10/30/2012,45.3575,-122.6055556,2012-08-02 21:30,2012-08-02,2012,8,summer,2.667,12,OR,light
2012-08-02 22:50:00,palmdale,ca,us,sphere,10,Fast bright moving object at night&#44 level flight,9/24/2012,34.5794444,-118.1155556,2012-08-02 22:50,2012-08-02,2012,8,summer,2.667,12,CA,round
2012-08-02 23:00:00,lakeside,ca,us,light,18,Unusual colored turquoise object keeping pace with Navy or Marine Corps helicopter,8/5/2012,32.8572222,-116.9213889,2012-08-02 23:00,2012-08-02,2012,8,summer,2.667,12,CA,light
2012-08-02 23:18:00,van horne,ia,us,disk,120,Disk-shaped object seen above treeline,8/5/2012,42.0086111,-92.0908333,2012-08-02 23:18,2012-08-02,2012,8,summer,2.667,12,IA,round
2013-08-02 00:50:00,dumfries,va,us,sphere,30,Sphere/fireball falls toward Earth&#44 then&#44 disappears before contact,8/30/2013,38.5675,-77.3283333,2013-08-02 00:50,2013-08-02,2013,8,summer,0.333,2,VA,round
2013-08-02 01:00:00,roanoke,va,us,other,120,Short 3 foot alien seen near creek in Roanoke&#44 VA.,9/30/2013,37.2708333,-79.9416667,2013-08-02 01:00,2013-08-02,2013,8,summer,0.333,2,VA,other
2013-08-02 01:15:00,franklinville,nj,us,oval,10,Green oblong oval with greenish glow; very fast; turned and vanished; no color seen in or around clouds after it left.,8/30/2013,39.6180556,-75.0761111,2013-08-02 01:15,2013-08-02,2013,8,summer,0.333,2,NJ,round
2013-08-02 01:30:00,orlando,fl,us,fireball,120,Four Fireballs in Formation over Orlando,8/30/2013,28.5380556,-81.3794444,2013-08-02 01:30,2013-08-02,2013,8,summer,0.333,2,FL,light
2013-08-02 15:00:00,croydon,pa,us,disk,120,Hovering oval/disc shaped object hovering above treeline in Croydon&#44 PA,8/30/2013,40.0872222,-74.9038889,2013-08-02 15:00,2013-08-02,2013,8,summer,0.333,2,PA,round
2013-08-02 19:00:00,lincoln city,or,us,other,7200,Bright stationary pulsing light accompanied with other objects emanating faint pulses of colored lights (clear&#44red and blue in color).,1/24/2014,44.9583333,-124.0166667,2013-08-02 19:00,2013-08-02,2013,8,summer,0.333,2,OR,other
2013-08-02 20:30:00,flagstaff,az,us,formation,180,Two Pairs of Lights,8/30/2013,35.1980556,-111.6505556,2013-08-02 20:30,2013-08-02,2013,8,summer,0.333,2,AZ,changing
2013-08-02 20:45:00,cresco,ia,us,light,1800,Mysterious light in the Western sky.  ((NUFORC Note:  Venus??  PD)),9/9/2013,43.3813889,-92.1138889,2013-08-02 20:45,2013-08-02,2013,8,summer,0.333,2,IA,light
2013-08-02 20:45:00,newport news,va,us,light,180,Saw several red lights (appeared to be airplane lights)&#44 one white&#44 moving silently and slowly in the dark night sky all grouped togeth,8/30/2013,36.9786111,-76.4283333,2013-08-02 20:45,2013-08-02,2013,8,summer,0.333,2,VA,light
2013-08-02 21:00:00,easton,pa,us,fireball,1800,8 or more firey orange objects move in formation in the sky.,8/30/2013,40.6883333,-75.2211111,2013-08-02 21:00,2013-08-02,2013,8,summer,0.333,2,PA,light
2013-08-02 21:00:00,gulf shores,al,us,light,300,Reddish-orange orbs - believe they were Chinese lanterns launched from the beach,8/30/2013,30.2458333,-87.7008333,2013-08-02 21:00,2013-08-02,2013,8,summer,0.333,2,AL,light
2013-08-02 21:00:00,liverpool,ny,us,sphere,3600,White shimmering spherical object in western sky just above the horizon after sundown,8/30/2013,43.1063889,-76.2180556,2013-08-02 21:00,2013-08-02,2013,8,summer,0.333,2,NY,round
2013-08-02 21:00:00,newport news,va,us,light,180,10 lights flying in formation behind an airplane,8/30/2013,36.9786111,-76.4283333,2013-08-02 21:00,2013-08-02,2013,8,summer,0.333,2,VA,light
2013-08-02 21:00:00,raleigh,nc,us,sphere,600,Unknown object seen in Raleigh&#44 NC 8/2/2013.,8/30/2013,35.7719444,-78.6388889,2013-08-02 21:00,2013-08-02,2013,8,summer,0.333,2,NC,round
2013-08-02 21:20:00,madison heights,va,us,formation,600,Mass sighting,8/30/2013,37.4308333,-79.1233333,2013-08-02 21:20,2013-08-02,2013,8,summer,0.333,2,VA,changing
2013-08-02 21:30:00,huntington,wv,us,light,90,Numerous star-like objects observed in Huntington&#44 WV,8/30/2013,38.4191667,-82.4452778,2013-08-02 21:30,2013-08-02,2013,8,summer,0.333,2,WV,light
2013-08-02 21:31:00,everett,wa,us,sphere,300,13 bright orange sphere shaped lights moving through my neighborhood&#44 two at time side by side,8/30/2013,47.9791667,-122.2008333,2013-08-02 21:31,2013-08-02,2013,8,summer,0.333,2,WA,round
2013-08-02 21:35:00,sacramento,ca,us,fireball,180,Orange/amber sphere sacramento,8/30/2013,38.5816667,-121.4933333,2013-08-02 21:35,2013-08-02,2013,8,summer,0.333,2,CA,light
2013-08-02 21:45:00,oxford,oh,us,light,300,5 amber lights traveling east over Oxford OH,8/30/2013,39.5069444,-84.7452778,2013-08-02 21:45,2013-08-02,2013,8,summer,0.333,2,OH,light
2013-08-02 22:00:00,charlestown,ri,us,cylinder,30,White cylinder with orange flames hovering at rooftop height.,8/30/2013,41.3830556,-71.6422222,2013-08-02 22:00,2013-08-02,2013,8,summer,0.333,2,RI,cigar
2013-08-02 22:00:00,fremont,oh,us,sphere,3600,In the sky at 180 degrees south of my back yard&#44 I saw what I thought was a shooting star. It then stopped in the sky and changed direc,8/30/2013,41.3502778,-83.1219444,2013-08-02 22:00,2013-08-02,2013,8,summer,0.333,2,OH,round
2013-08-02 22:00:00,nelsonville,oh,us,unknown,15,Triangular light formation over highway in Nelsonville&#44 Ohio,8/30/2013,39.4586111,-82.2319444,2013-08-02 22:00,2013-08-02,2013,8,summer,0.333,2,OH,other
2013-08-02 22:30:00,williamston,sc,us,unknown,0,Consistent pattern of flashing light behind the clouds (on a clear night),8/30/2013,34.6183333,-82.4780556,2013-08-02 22:30,2013-08-02,2013,8,summer,0.333,2,SC,other
2013-08-02 23:00:00,paterson,nj,us,light,300,I actually have video footage it started off as a green ball going across the sky then it stopped backed up it seem like turned differe,8/30/2013,40.9166667,-74.1722222,2013-08-02 23:00,2013-08-02,2013,8,summer,0.333,2,NJ,light
2013-08-02 23:25:00,river falls,wi,us,circle,600,On Friday 08/02/13&#44at about 23:30&#44 My wife and I were at my sons house in River Falls&#44 WI. We were sitting in the back yard&#44 having a b,8/30/2013,44.8613889,-92.6236111,2013-08-02 23:25,2013-08-02,2013,8,summer,0.333,2,WI,round
1964-08-22 18:40:00,florence,al,us,disk,60,Typical &quot;saucer shaped craft&quot; followed a valley leading to a major hydroelectric plant on the Tennessee River.,3/21/2003,34.7997222,-87.6772222,1964-08-22 18:40,1964-08-22,1964,8,summer,0.667,3,AL,round
1966-08-22 23:00:00,seatac,wa,us,unknown,120,SAW UFO AT NIGHT TAKE OFF SO FAST THAT IT LOOKED LIKE IT KICKED IT INTO WARP DRIVE.,11/26/2003,47.4538889,-122.3205556,1966-08-22 23:00,1966-08-22,1966,8,summer,2.667,12,WA,other
1967-08-22 20:00:00,pittsburgh,pa,us,circle,300,i looked up at the stars as it was getting darker. as i did i noticed a small point of light moving high across the sky. as i watched i,3/21/2003,40.4405556,-79.9961111,1967-08-22 20:00,1967-08-22,1967,8,summer,1.667,6,PA,round
1970-08-22 21:30:00,sebastian,fl,us,unknown,300,Blue cone shaped light appears from sky and flashes downward as it pursues a family in vehicle.,9/2/2005,27.8161111,-80.4708333,1970-08-22 21:30,1970-08-22,1970,8,summer,3.0,15,FL,other
1972-08-22 22:30:00,sayreville,nj,us,light,900,I saw three luminescent green lights dancing in the sky &#44 no deffinite shape &#44to high to see any craft ...,4/16/2005,40.4591667,-74.3613889,1972-08-22 22:30,1972-08-22,1972,8,summer,0.667,3,NJ,light
1977-08-22 00:00:00,huntington beach,ca,us,circle,240,Incident on Pacific Coast Highway leads to time loss,12/23/2002,33.6602778,-117.9983333,1977-08-22 00:00,1977-08-22,1977,8,summer,0.667,3,CA,round
1978-08-22 20:00:00,langhorne (bermuda),pa,us,disk,7200,Close  Encounters of the Bermudian Kind  500 Lights On Object0: Yes,8/12/2008,40.1744444,-74.9230556,1978-08-22 20:00,1978-08-22,1978,8,summer,1.0,4,PA,round
1980-08-22 18:00:00,kent,wa,us,teardrop,90,August&#44 6 p.m.&#44 clear day&#44 UFO at 1000 ft altitude&#44 airspeed approx. 150 knots&#44 circular&#44 no sound&#44 black color.&#44 six witnesses.&#44,5/15/2006,47.3811111,-122.2336111,1980-08-22 18:00,1980-08-22,1980,8,summer,1.0,4,WA,round
1983-08-22 22:00:00,van nuys (los angeles),ca,us,triangle,120,Large (200&#39) black triangle craft with white &amp; blue lights &amp; plumbing like under structure flew at 350 feet . Loud tonal/buzzing,1/22/2004,34.1866667,-118.4480556,1983-08-22 22:00,1983-08-22,1983,8,summer,6.0,80,CA,triangle
1987-08-22 20:00:00,southbridge,ma,us,light,1200,Hovering light that was stationary for minutes then moved away,6/10/2003,42.075,-72.0338889,1987-08-22 20:00,1987-08-22,1987,8,summer,2.0,7,MA,light
1989-08-22 22:15:00,grahamsville,ny,us,rectangle,300,LARGE AIRCRAFT CARRIER FLOATING APPEARANCE WITH  NO SOUND,7/5/2005,41.8477778,-74.5483333,1989-08-22 22:15,1989-08-22,1989,8,summer,3.333,18,NY,changing
1991-08-22 22:30:00,asheville,nc,us,oval,300,Yellow/Redish colored UFO on the Blue Ridge Parkway in Asheville&#44NC.,10/11/2005,35.6008333,-82.5541667,1991-08-22 22:30,1991-08-22,1991,8,summer,3.333,18,NC,round
1995-08-22 01:00:00,greensburg,ky,us,rectangle,300,08/22/95    1:00     Greensburg  Ky        Rectangular         5 min.  Cloud with a ship inside       10/02/05,10/11/2005,37.2608333,-85.4988889,1995-08-22 01:00,1995-08-22,1995,8,summer,3.667,22,KY,changing
1995-08-22 21:30:00,phoenix,az,us,unknown,30,Many witnesses see obj.&#44 &quot;like missle w/ yellow fire shooting out back&#44&quot; pass directly overhead.  Obj. appeared to eject small obj.,11/2/1999,33.4483333,-112.0733333,1995-08-22 21:30,1995-08-22,1995,8,summer,3.667,22,AZ,other
1995-08-22 21:45:00,prescott,az,us,unknown,2,Father &amp; son witness strange obj. streak across sky &quot;in clump of cloud.&quot;  Seconds later&#44 they crest hill&#44 obj. is gone&#44 no clouds vis.,11/2/1999,34.54,-112.4677778,1995-08-22 21:45,1995-08-22,1995,8,summer,3.667,22,AZ,other
1995-08-22 22:00:00,bothell,wa,us,unknown,0,Man witnesses peculiar craft &quot;with vertical stabilizer&#44&quot; which suddenly streaks off. Wife witnessed same obj. from different position.,11/2/1999,47.7625,-122.2041667,1995-08-22 22:00,1995-08-22,1995,8,summer,3.667,22,WA,other
1995-08-22 22:15:00,fontana,ca,us,unknown,120,Man&#44 20 neighbors&#44 see prominant orange obj. moving across clear sky. Zigzags&#44 swirls&#44 disappears from sight&#44 reappears as white.,11/2/1999,34.0922222,-117.4341667,1995-08-22 22:15,1995-08-22,1995,8,summer,3.667,22,CA,other
1995-08-22 22:17:00,fontana,ca,us,unknown,600,Woman hears &quot;thump&quot; on roof&#44 goes outside&#44 sees bright orange orb above house&#33  Obj. moved &quot;chaotically.&quot;  Multiple witnesses.,11/2/1999,34.0922222,-117.4341667,1995-08-22 22:17,1995-08-22,1995,8,summer,3.667,22,CA,other
1995-08-22 23:25:00,tempe,az,us,unknown,15,Woman&#44 6 miles E of Tempe&#44 sees 3 obj. plummet very fast toward ground.  Perform incredible maneuvers&#44 rise back into sky.,11/2/1999,33.4147222,-111.9086111,1995-08-22 23:25,1995-08-22,1995,8,summer,3.667,22,AZ,other
1997-08-22 00:00:00,eustace,tx,us,light,120,3 circular lights&#44 rapidly spinning and blinking about 100 ft over the tree tops.,1/28/1999,32.3069444,-96.0063889,1997-08-22 00:00,1997-08-22,1997,8,summer,0.333,2,TX,light
1997-08-22 06:22:00,kingsville,tx,us,cigar,6,A cigar shaped craft about the size of my pinky at arms lenght was seen traveling due north spotted over Kingsville&#44 Tx.  Craft traveli,1/28/1999,27.5155556,-97.8558333,1997-08-22 06:22,1997-08-22,1997,8,summer,0.333,2,TX,cigar
1997-08-22 10:50:00,kings park,ny,us,other,10,Neon green trail from ground (like firework) that became a fireball out of which vertically ascended what appeared to be a fighter jrt.,1/28/1999,40.8861111,-73.2577778,1997-08-22 10:50,1997-08-22,1997,8,summer,0.333,2,NY,other
1997-08-22 23:30:00,atlantic city,wy,us,light,30,bright shiny red globe moving slow but able to change direction quickly,5/24/2005,42.4966667,-108.73,1997-08-22 23:30,1997-08-22,1997,8,summer,0.333,2,WY,light
1998-08-22 08:50:00,osceola,in,us,light,300,5 bright orange lights in a line going up the western horizon&#44 slowly moving up the sky&#44 quite spaced apart.  2 of them seem to have ex,11/1/1998,41.665,-86.0758333,1998-08-22 08:50,1998-08-22,1998,8,summer,3.0,15,IN,light
1998-08-22 20:00:00,telluride,co,us,light,3,Similar to report from Longmont CO on 9/7/98.Very fast moving light,11/1/1998,37.9375,-107.8116667,1998-08-22 20:00,1998-08-22,1998,8,summer,3.0,15,CO,light
1998-08-22 22:20:00,northglenn,co,us,fireball,480,Slow moving for the most part but had quick acceleration&#44absolutely no noise&#44bright light&#39s (blue &amp; orange),4/2/1999,39.8855556,-104.9866667,1998-08-22 22:20,1998-08-22,1998,8,summer,3.0,15,CO,light
1998-08-22 23:05:00,xenia (app.10 mi. e of dayton),oh,us,unknown,30,Standing in backyard with girlfriend. Saw yellow-orange dull glowing light traveling SE to NW at fantastic speed. Blinked out of view&#33&#33,2/22/2002,39.6847222,-83.9297222,1998-08-22 23:05,1998-08-22,1998,8,summer,3.0,15,OH,other
1998-08-22 23:15:00,sparta (12 mi.north of&#44 countryside),nc,us,unknown,300,A 69-yr-old male sighted small lights below the planet Jupiter. Looking through binoculars&#44 another male 65 years old&#44 sighted small li,9/19/2002,36.5052778,-81.1211111,1998-08-22 23:15,1998-08-22,1998,8,summer,3.0,15,NC,other
1999-08-22 00:30:00,easton,md,us,rectangle,180,We were woken by a low humming noise and an object with a  bright light descending from the sky.  It landed across the water from our h,8/30/1999,38.7741667,-76.0766667,1999-08-22 00:30,1999-08-22,1999,8,summer,4.667,39,MD,changing
1999-08-22 01:00:00,oak harbor,wa,us,light,10800,I saw a red light that seemed some distance from me to the east making very strange (impossible for known aircraft) movements.,8/30/1999,48.2933333,-122.6419444,1999-08-22 01:00,1999-08-22,1999,8,summer,4.667,39,WA,light
1999-08-22 06:00:00,syracuse,ny,us,other,1200,very suprized &amp; dejaview of it as to want to record,12/23/2002,43.0480556,-76.1477778,1999-08-22 06:00,1999-08-22,1999,8,summer,4.667,39,NY,other
1999-08-22 11:55:00,chicago,il,us,other,0,BLUE Cube,10/30/2006,41.85,-87.65,1999-08-22 11:55,1999-08-22,1999,8,summer,4.667,39,IL,other
1999-08-22 13:30:00,rocky mount,nc,us,circle,60,I thought I saw a parachute or a balloon coming down from a heavy bank   of clouds&#44 then saw it zig-zag falling-leaf fashion.,8/30/1999,35.9380556,-77.7908333,1999-08-22 13:30,1999-08-22,1999,8,summer,4.667,39,NC,round
